0.0, 80,12.0
5.4244115352630615, 67,10.049999999999999
5.458909034729004, 67,10.049999999999999
5.4977686405181885, 64,9.6
5.526691198348999, 64,9.6
5.555615425109863, 64,9.6
5.585997581481934, 64,9.6
5.615916967391968, 60,9.0
5.6458375453948975, 59,8.85
5.674760580062866, 60,9.0
5.703683853149414, 58,8.7
5.735597133636475, 57,8.549999999999999
5.764533042907715, 58,8.7
5.793442249298096, 56,8.4
5.8203723430633545, 54,8.1
5.8472983837127686, 53,7.949999999999999
5.874226331710815, 53,7.949999999999999
5.900156497955322, 52,7.8
5.929079294204712, 52,7.8
5.966010570526123, 50,7.5
5.992933034896851, 51,7.6499999999999995
6.025104284286499, 50,7.5
6.0669896602630615, 48,7.199999999999999
6.092921018600464, 49,7.35
6.121844053268433, 46,6.8999999999999995
6.147775173187256, 43,6.45
6.175699472427368, 43,6.45
6.203625202178955, 45,6.75
6.23254656791687, 42,6.3
6.259474277496338, 40,6.0
6.287400245666504, 38,5.7
6.314327955245972, 36,5.3999999999999995
6.340261936187744, 37,5.55
6.368183851242065, 36,5.3999999999999995
6.397106409072876, 32,4.8
6.426030158996582, 30,4.5
6.455950021743774, 28,4.2
6.482877731323242, 27,4.05
6.510802745819092, 24,3.5999999999999996
6.53972601890564, 25,3.75
6.5686469078063965, 21,3.15
6.595575332641602, 14,2.1
6.624509334564209, 11,1.65
6.651425838470459, 4,0.6
6.6793506145477295, 5,0.75
6.707276344299316, -5,-0.75
6.734204530715942, -12,-1.7999999999999998
6.765121221542358, -20,-3.0
6.793046712875366, -30,-4.5
6.821969509124756, -43,-6.45
6.848897457122803, -52,-7.8
6.8768229484558105, -51,-7.6499999999999995
6.904748439788818, -64,-9.6
6.931675434112549, -74,-11.1
6.960598468780518, -90,-13.5
6.988524436950684, -104,-15.6
7.0134570598602295, -104,-15.6
7.040384531021118, -120,-18.0
7.066319942474365, -136,-20.4
7.09324312210083, -135,-20.25
7.122166395187378, -167,-25.05
7.148096084594727, -167,-25.05
7.176022052764893, -183,-27.45
7.205941915512085, -197,-29.549999999999997
7.231872797012329, -211,-31.65
7.2597975730896, -224,-33.6
7.289717435836792, -236,-35
7.318640232086182, -234,-35
7.348561525344849, -254,-35
7.374491453170776, -254,-35
7.404412031173706, -262,-35
7.431389331817627, -270,-35
7.462313413619995, -275,-35
7.491236686706543, -277,-35
7.523238897323608, -280,-35
7.551175832748413, -278,-35
7.5840723514556885, -276,-35
7.611002445220947, -275,-35
7.640920162200928, -269,-35
7.673022985458374, -262,-35
7.700944423675537, -253,-35
7.7308642864227295, -243,-35
7.757792234420776, -229,-34.35
7.784721612930298, -219,-32.85
7.814640045166016, -218,-32.699999999999996
7.842565298080444, -206,-30.9
7.873482942581177, -192,-28.799999999999997
7.900416135787964, -179,-26.849999999999998
7.92733907699585, -166,-24.9
7.957260370254517, -150,-22.5
7.985184669494629, -138,-20.7
8.014106512069702, -137,-20.55
8.043028831481934, -123,-18.45
8.0709547996521, -110,-16.5
8.09788179397583, -97,-14.549999999999999
8.124810695648193, -84,-12.6
8.150741338729858, -71,-10.65
8.17866849899292, -71,-10.65
8.20758843421936, -58,-8.7
8.233518838882446, -44,-6.6
8.263438940048218, -35,-5.25
8.293359756469727, -24,-3.5999999999999996
8.325273513793945, -13,-1.95
8.35718822479248, -5,-0.75
8.389102697372437, 4,0.6
8.41902232170105, 5,0.75
8.449941158294678, 19,2.85
8.481855154037476, 24,3.5999999999999996
8.513769388198853, 32,4.8
8.545683860778809, 32,4.8
8.57460618019104, 36,5.3999999999999995
8.608516693115234, 42,6.3
8.641427516937256, 45,6.75
8.673341989517212, 50,7.5
8.70126724243164, 53,7.949999999999999
8.733182907104492, 56,8.4
8.763102054595947, 59,8.85
8.794018983840942, 63,9.45
8.82394027709961, 65,9.75
8.856852769851685, 64,9.6
8.883780241012573, 64,9.6
8.911704778671265, 67,10.049999999999999
8.93663763999939, 65,9.75
8.962567806243896, 66,9.9
8.988498210906982, 67,10.049999999999999
9.01243543624878, 68,10.2
9.03936243057251, 69,10.35
9.064296245574951, 69,10.35
9.089229106903076, 69,10.35
9.113164901733398, 71,10.65
9.140092611312866, 71,10.65
9.16702151298523, 70,10.5
9.19394850730896, 71,10.65
9.219882011413574, 72,10.799999999999999
9.244812726974487, 72,10.799999999999999
9.271740674972534, 71,10.65
9.298669338226318, 71,10.65
9.327590942382812, 72,10.799999999999999
9.357511520385742, 74,11.1
9.384440183639526, 74,11.1
9.411367416381836, 74,11.1
9.442283630371094, 73,10.95
9.473201513290405, 75,11.25
9.506483554840088, 75,11.25
9.540391683578491, 75,11.25
9.57230544090271, 74,11.1
9.603223323822021, 75,11.25
9.63413953781128, 76,11.4
9.666053771972656, 76,11.4
9.69697117805481, 78,11.7
9.728885889053345, 77,11.549999999999999
9.761797666549683, 76,11.4
9.793713092803955, 77,11.549999999999999
9.827627897262573, 78,11.7
9.857541799545288, 77,11.549999999999999
9.888459205627441, 77,11.549999999999999
9.918379545211792, 79,11.85
9.949295997619629, 77,11.549999999999999
9.981211423873901, 77,11.549999999999999
10.011130809783936, 79,11.85
10.04304575920105, 79,11.85
10.073962450027466, 79,11.85
10.103882551193237, 79,11.85
10.132157802581787, 79,11.85
10.160085439682007, 77,11.549999999999999
10.189008474349976, 77,11.549999999999999
10.227552652359009, 76,11.4
10.270437002182007, 76,11.4
10.298362016677856, 73,10.95
10.329284191131592, 72,10.799999999999999
10.356208324432373, 69,10.35
10.38512921333313, 69,10.35
10.418041467666626, 69,10.35
10.450954675674438, 59,8.85
10.481871366500854, 59,8.85
10.515779733657837, 50,7.5
10.544702768325806, 51,7.6499999999999995
10.57761526107788, 45,6.75
10.607534646987915, 39,5.85
10.63944935798645, 31,4.6499999999999995
10.67335844039917, 26,3.9
10.707267999649048, 20,3.0
10.74117660522461, 14,2.1
10.775086402893066, 8,1.2
10.80900239944458, 5,0.75
10.83991289138794, 0,0.0
10.872824430465698, -4,-0.6
10.905736207962036, -9,-1.3499999999999999
10.939646482467651, -14,-2.1
10.973555088043213, -18,-2.6999999999999997
11.00646686553955, -24,-3.5999999999999996
11.051347255706787, -34,-5.1
11.0812668800354, -34,-5.1
11.112183570861816, -39,-5.85
11.14310073852539, -44,-6.6
11.17401933670044, -49,-7.35
11.206930160522461, -54,-8.1
11.239843130111694, -61,-9.15
11.272754430770874, -65,-9.75
11.304670333862305, -71,-10.65
11.33858060836792, -76,-11.4
11.372487306594849, -83,-12.45
11.404402494430542, -87,-13.049999999999999
11.44135069847107, -93,-13.95
11.486229419708252, -105,-15.75
11.516149044036865, -111,-16.65
11.54706597328186, -110,-16.5
11.59394097328186, -121,-18.15
11.622871398925781, -125,-18.75
11.651786088943481, -130,-19.5
11.678714752197266, -129,-19.349999999999998
11.708633422851562, -134,-20.099999999999998
11.739550828933716, -138,-20.7
11.771465539932251, -139,-20.849999999999998
11.80768871307373, -144,-21.599999999999998
11.845585584640503, -147,-22.05
11.873510837554932, -146,-21.9
11.900439977645874, -147,-22.05
11.930358409881592, -148,-22.2
11.958285331726074, -148,-22.2
11.987210988998413, -147,-22.05
12.016128778457642, -146,-21.9
12.049042463302612, -147,-22.05
12.092923402786255, -147,-22.05
12.119853734970093, -146,-21.9
12.145783424377441, -145,-21.75
12.174704551696777, -143,-21.45
12.205799102783203, -139,-20.849999999999998
12.232722520828247, -134,-20.099999999999998
12.261645317077637, -129,-19.349999999999998
12.289570569992065, -120,-18.0
12.316498756408691, -119,-17.849999999999998
12.346419334411621, -107,-16.05
12.373346090316772, -93,-13.95
12.40127182006836, -79,-11.85
12.429198026657104, -64,-9.6
12.456125497817993, -47,-7.05
12.48305344581604, -29,-4.35
12.511975526809692, -11,-1.65
12.538903951644897, -11,-1.65
12.563836812973022, 8,1.2
12.59076452255249, 24,3.5999999999999996
12.616695165634155, 40,6.0
12.641629695892334, 40,6.0
12.667559146881104, 55,8.25
12.695484161376953, 72,10.799999999999999
12.722412347793579, 87,13.049999999999999
12.747345685958862, 88,13.2
12.77627420425415, 101,15.149999999999999
12.803200721740723, 115,17.25
12.830123901367188, 126,18.9
12.858048915863037, 136,20.4
12.882982730865479, 145,21.75
12.910907506942749, 142,21.3
12.939830303192139, 152,22.8
12.966758251190186, 159,23.849999999999998
12.994683742523193, 164,24.599999999999998
13.024604797363281, -431,-35
13.052529573440552, 176,26.4
13.07945704460144, 182,27.3
13.108379602432251, 179,26.849999999999998
13.136305570602417, 184,27.599999999999998
13.166224479675293, -416,-35
13.194150686264038, 189,28.349999999999998
13.22207522392273, -416,-35
13.247009038925171, 189,28.349999999999998
13.274933576583862, 191,28.65
13.299866914749146, 191,28.65
13.326794862747192, -421,-35
13.350731134414673, 188,28.2
13.379653692245483, 186,27.9
13.406583786010742, 187,28.05
13.432511806488037, 188,28.2
13.460437297821045, 184,27.599999999999998
13.489359378814697, 182,27.3
13.514293193817139, 183,27.45
13.542218446731567, 183,27.45
13.56715178489685, 177,26.55
13.59507703781128, 172,25.8
13.621007919311523, 172,25.8
13.647936344146729, 172,25.8
13.673865795135498, 164,24.599999999999998
13.699796676635742, 160,24.0
13.728724002838135, 157,23.55
13.755646705627441, 154,23.099999999999998
13.780580520629883, 0,0.0
13.807507753372192, 153,22.95
13.833439588546753, 149,22.349999999999998
13.85936975479126, 145,21.75
13.889289379119873, 148,22.2
13.918212175369263, 144,21.599999999999998
13.951124668121338, 153,22.95
13.989024639129639, 138,20.7
14.018943786621094, 139,20.849999999999998
14.04986023902893, 138,20.7
14.07778549194336, 139,20.849999999999998
14.110697031021118, 139,20.849999999999998
14.140624523162842, 147,22.05
14.166547298431396, 146,21.9
14.199459075927734, 146,21.9
14.230376243591309, 148,22.2
0.0, 0,0.0
5.630444765090942, 0,0.0
5.682306528091431, 0,0.0
5.737159252166748, 0,0.0
5.792012929916382, 0,0.0
5.845867872238159, 0,0.0
5.898725748062134, 0,0.0
5.951584339141846, 0,0.0
6.00543999671936, 0,0.0
6.048325300216675, 0,0.0
6.092207908630371, 0,0.0
6.135093450546265, 0,0.0
6.179973363876343, 0,0.0
6.22386908531189, 0,0.0
6.267738342285156, 0,0.0
6.312618017196655, 0,0.0
6.356501340866089, 0,0.0
6.4023826122283936, 0,0.0
6.44825553894043, 0,0.0
6.496127367019653, 0,0.0
6.541007041931152, 0,0.0
6.585886716842651, 0,0.0
6.629769802093506, 0,0.0
6.674649238586426, 0,0.0
6.718531847000122, -300,-35
6.768401861190796, 0,0.0
6.820259094238281, 0,0.0
6.864142179489136, 0,0.0
6.9110167026519775, 0,0.0
6.956893444061279, 0,0.0
7.005783796310425, 0,0.0
7.0476744174957275, 0,0.0
7.090559720993042, 0,0.0
7.134442090988159, 0,0.0
7.180319309234619, 0,0.0
7.225199222564697, 0,0.0
7.274069309234619, 0,0.0
7.317950963973999, 0,0.0
7.360836029052734, 0,0.0
7.4057159423828125, 0,0.0
7.4505956172943115, 0,0.0
7.497471332550049, 0,0.0
7.5433478355407715, 0,0.0
7.5936806201934814, 0,0.0
7.649528503417969, 0,0.0
7.694409608840942, 0,0.0
7.740286111831665, 0,0.0
7.786162376403809, 0,0.0
7.831043720245361, 0,0.0
7.875922918319702, 0,0.0
7.921800136566162, 0,0.0
7.964685440063477, 0,0.0
8.010563373565674, 0,0.0
8.052451133728027, 0,0.0
8.096333503723145, 0,0.0
8.141212701797485, 0,0.0
8.186092376708984, 0,0.0
8.230973720550537, 0,0.0
8.275852680206299, 0,0.0
8.321729898452759, 0,0.0
8.369687795639038, 0,0.0
8.416562557220459, 0,0.0
8.461442232131958, 0,0.0
8.506322383880615, 0,0.0
8.549207925796509, 0,0.0
8.59408712387085, 0,0.0
8.638967752456665, 0,0.0
8.682849884033203, 0,0.0
8.727728843688965, 0,0.0
8.77460503578186, 0,0.0
8.821478605270386, 0,0.0
8.863367557525635, 0,0.0
8.906251668930054, 0,0.0
8.949137687683105, 0,0.0
8.992022275924683, 0,0.0
9.033910036087036, 0,0.0
9.074801445007324, 0,0.0
9.115691661834717, 0,0.0
9.155585289001465, 0,0.0
9.196474552154541, 0,0.0
9.2453453540802, 0,0.0
9.294213771820068, -383,-35
9.343082904815674, -371,-35
9.391951560974121, -367,-35
9.448800563812256, -355,-35
9.498667240142822, -352,-35
9.549530744552612, -342,-35
9.601391553878784, -338,-35
9.654250144958496, -331,-35
9.708105325698853, -325,-35
9.757972955703735, -323,-35
9.808836221694946, -312,-35
9.859700202941895, -296,-35
9.912558555603027, -270,-35
9.956441164016724, -254,-35
9.999326229095459, -240,-35
10.043209314346313, -214,-32.1
10.085096836090088, -201,-30.15
10.124005317687988, -186,-27.9
10.163886308670044, -175,-26.25
10.2067711353302, -152,-22.8
10.247661352157593, -141,-21.15
10.301517248153687, -129,-19.349999999999998
10.34340524673462, -112,-16.8
10.388286113739014, -105,-15.75
10.431170463562012, -97,-14.549999999999999
10.474055767059326, -85,-12.75
10.517938137054443, -79,-11.85
10.564813613891602, -75,-11.25
10.610690355300903, -71,-10.65
10.657606363296509, -70,-10.5
10.701488733291626, -71,-10.65
10.749359846115112, -72,-10.799999999999999
10.79423975944519, -76,-11.4
10.839119672775269, -84,-12.6
10.883002996444702, -87,-13.049999999999999
10.926884651184082, -90,-13.5
10.97463345527649, -99,-14.85
11.018516778945923, -101,-15.149999999999999
11.063396692276001, -107,-16.05
11.108276128768921, -117,-17.55
11.152158737182617, -123,-18.45
11.197038650512695, -129,-19.349999999999998
11.242915630340576, -137,-20.55
11.28679871559143, -153,-22.95
11.33167815208435, -163,-24.45
11.378553628921509, -181,-27.15
11.424429893493652, -191,-28.65
11.473828315734863, -217,-32.55
11.526214599609375, -230,-34.5
11.583059549331665, -252,-35
11.629934072494507, -262,-35
11.675812244415283, -271,-35
11.724680185317993, -298,-35
11.772552490234375, -308,-35
11.826409101486206, -316,-35
11.887245893478394, -328,-35
11.935117721557617, 0,0.0
11.987975358963013, 0,0.0
12.038839340209961, 0,0.0
12.08970332145691, 0,0.0
12.1425621509552, 0,0.0
12.19542121887207, 0,0.0
12.248278856277466, 0,0.0
12.300139904022217, 0,0.0
12.350006818771362, 0,0.0
12.400871276855469, 0,0.0
12.456777095794678, 0,0.0
12.517612934112549, 0,0.0
12.567479610443115, 0,0.0
12.617346048355103, 0,0.0
12.668211460113525, 0,0.0
12.72007131576538, 0,0.0
12.766945362091064, 0,0.0
12.814817428588867, 0,0.0
12.86470103263855, 0,0.0
12.914550304412842, 0,0.0
12.964417219161987, 0,0.0
